EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
In Central New Jersey, Mercer County was hit the hardest and was also included in the disaster declaration. About 400 persons were evacuated in Ewing and Lawrence Townships and in Trenton.  About 85 major roads were closed including sections of Interstate 95, U.S. Routes 1 and 130 and New Jersey State Route 33. Hundreds of water rescues from trapped vehicles occurred. In Trenton the worst flood damage occurred along the Assunpink Creek.  Forty homes and three businesses were damaged on Mulberry Street, Dickinson Street and North Clinton Avenue. In Ewing Township, about 150 residents were evacuated from the Willow Creek Rehabilitation and Care Center.  In Lawrence Township, six homes were badly damaged (condemned) by flood waters from the Delaware and Raritan Canal.  Businesses, car dealerships and residents near the Shabakunk Creek also suffered flood damage.  U.S. Route 1 buckled. In Princeton, schools were closed until Monday the 20th because of the combination of flood damage and water quality problems stemming from the Elizabethtown Water Company's Bridgewater treatment plant.  High winds took their toll also.  The chimney blew down onto the roof of the Imani Community Church. Pieces of the chimney crashed through the roof.  The replacement cost was estimated at 1 million dollars.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
In Monmouth County, the worst flooding related problems occurred around noon EDT as the torrential rain coincided with the high tide. The worst flooding was reported in Union Beach and bay areas of Middletown Township. Mandatory evacuations occurred in Union Beach (which became an island) and voluntary evacuations occurred in Middletown Township along the bay and near Compton's and Pew Creeks. New Jersey State Routes 35 and 36 were closed due to flooding.  Farther inland, Manalapan Township was hardest hit with overflowing brooks that forced the closure of six roads and sandbagging of homes on Birmingham Road.  The strongest winds occurred during the evening and blew down transformers, wires, tree limbs and several trees throughout the county. Coastal areas escaped with minimal damage: just some minor beach erosion and minor back bay flooding at times of high tide. Thousands of barrels and drums (some containing hazardous solvents and acids) were found bobbing in the waters of Raritan and Sandy Hook Bays and washed ashore on local beaches.  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Across the southern half of New Jersey, the heaviest rain and the most widespread flooding occurred in townships along the Delaware River.  Less rain and flooding occurred farther southeast with less urban and poor drainage flooding and only minor beach erosion and back bay flooding reported in Atlantic, Cape May and Ocean Counties. The worst flooding occurred along some of the larger waterways in the area (Cooper River in Camden County, Rancocas Creek in Burlington County) and along tidal sections of tributaries to the Delaware River. This peaked during the evening high tide as winds funneled into the bay and brought higher tidal departures and slowed the discharge of inland waterways. The high tide in Philadelphia reached 9.4 feet above mean lower low water at around 640 p.m. EDT.  Moderate tidal flooding starts at 9.2 feet above mean lower low water. In Burlington County, some evacuations occurred in Riverside around the Delanco-Riverside Bridge.  The bridge was also closed.  Farther upstream along the Rancocas Creek the Centerton Bridge in Willingboro was closed.  Voluntary evacuations also occurred along the Delaware River in Delran and roads near the Rancocas Creek were closed.  Several evacuations also occurred along the Assicunk Creek in Burlington City.  Creek flooding (mainly the Rancocas) occurred in Medford, Mount Holly and Westampton Townships.  About 10 roads in the county were closed due to flooding.  In Camden County the worst flooding occurred in Collingswood along U.S. Route 130 between the Airport Circle and Collings Avenue.  Some homes were flooded and evacuated as raw sewage was present.  Flooding from Floyd knocked out a state psychiatric hospital's wastewater treatment plant in Winslow Township.  Downed trees damaged a home in Blackwood Township. In Gloucester County, about 40 persons were evacuated in Gibbstown after the Gibbstown Levee partially gave way and sent water from the Delaware River and Repaupo Creek into Gibbstown.  In adjacent Logan Township, about 20 persons were evacuated near Floodgate Road.  There were also additional voluntary evacuations in low-lying areas of both Logan and Monroe Townships. Sections of U.S. Route 130 were closed. One road collapsed in Woolwich Township and the torrential rain contributed to a fatal accident on the New Jersey Turnpike. In Salem County, tidal flooding occurred in Penns Grove.  A 40-year-old man died when he fell into the Salem near Pennsville.  Several dam failures occurred. In Cumberland County,3,700 persons living in mobile home parks in Vineland were evacuated.  Farmers also feared that the heavy rain would ruin the fall spinach crop.  In Ocean County, elderly residents of Laurelton Gardens in Brick Township were evacuated after a creek flooded.  Scattered trees and wires were knocked down throughout the county.  A tree damaged a house in Toms River.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
In Somerset County the Millstone River at Blackwells Mills crested at a RECORD BREAKING 21.0 feet at 345 a.m. EDT on the 17th. Flood stage is 9 feet and the river did not return to bankfull until 7p.m. EDT on the 18th. It was the first river to reach flood stage in the county at 1 p.m. EDT. Also in Somerset County, the North Branch of the Raritan River near Raritan crested at a RECORD BREAKING 18.8 feet at 11 p.m. EDT on the 16th.  Flood stage is 10 feet.  Farther downstream the Raritan River in Manville crested at a RECORD BREAKING 27.5 feet at midnight on the 17th.  Flood stage is nearly half as low, 14 feet.  In Bound Brook the Raritan River crested at a RECORD BREAKING 42.1 feet at 1030 p.m. EDT on the 16th. Flood stage is 28 feet.  The previous record set during Tropical Storm Doria was 37.5 feet set on August 28, 1971.  Flooding started at all of the three Raritan River points around 5 p.m. EDT.  Upstream in Hunterdon County, the South Branch of the Raritan River in High Bridge crested at 10.9 feet at Midnight EDT on the 17th.  Flood stage is 10 feet.  Farther downstream in Stanton, the South Branch of the Raritan River had its second highest crest on record, 13.9 feet at 8 p.m. EDT on the 16th. Flood stage is 8 feet.  In the Passaic River Basin in Morris County, the Rockaway River above the Boonton Reservoir crested at 6.3 feet at 1215 a.m. EDT on the 17th.  Flood stage is 5 feet. The Pompton River in Pompton Plains crested at its third highest ever at 21.0 feet at 3 a.m. EDT on the 17th. Flood stage is 16 feet.  Along the main stem of the Passaic River, along the Somerset County/Morris County border, in Millington the Passaic crested at 8.8 feet at 3 a.m. EDT on the 17th. The estimated flood stage is 8 feet. In Chatham (Morris County), the Passaic River crested at 7.6 feet at 530 p.m. EDT on the 17th.  Flood stage is 6 feet.  In Pine Brook (Morris County), the Passaic River crested at 20.8 feet at 9 a.m. EDT on the 18th.  Flood stage is estimated at 19 feet.  This point remained above its estimated flood stage the longest in the Passaic Basin, the river did not return to bankfull until 7 a.m. EDT on the 23rd.  In Mercer County, the Assunpink Creek in Trenton reached its 7 foot flood stage at 9 a.m. EDT on the 17th, the first gaged stream to hit flood stage that day.  It crested at 13.9 feet at 1 a.m. EDT on the 17th, the second highest crest on record. In Burlington County, the North Branch of the Rancocas Creek in Pemberton crested at 3.2 feet at 9 p.m. EDT on the 17th.  Flood stage is 2.7 feet.  In Camden County, the Cooper River at Haddonfield crested at 3.9 feet at 5 p.m. EDT on the 16th. Flood stage is 2.8 feet.  Highest reported wind gusts were 62 mph in Browns Mills (Burlington County), 58 mph at the Commodore Barry Bridge (Gloucester County), 52 mph in Luke's Bay (Atlantic County), Waretown (Ocean County) and Sandy Hook (Monmouth County), 47 mph in High Point (Sussex County), 44 mph in Trenton (Mercer County) and 40 mph in MIllville (Cumberland County).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Precipitation storm totals (done from north to south with up to the four highest reported amounts per county) included: In Sussex County 8.50 inches in Highland Lakes, 8.15 inches in High Point, 8.00 inches in Wawayanda and 7.80 inches in Wantage. In Warren County 8.85 inches at the Belvidere Bridge, 8.01 inches in Blairstown and 7.10 inches in Columbia.  In Morris County 10.67 inches in Pequannock, 10.02 inches in Lincoln Park and Gillette, 9.40 inches in Morristown and 9.36 inches in Netcong. In Hunterdon County 12.98 inches in White House Station, 10.00 inches in Wertsville, 9.52 inches in Flemington and 8.51 inches in Riegelsville.  In Somerset County 12.64 inches in Somerville, 12.24 inches in North Plainfield, 10.50 inches in Millington and 10.05 inches in Neshanic.  In Middlesex County 8.64 inches in Middlesex and 7.04 inches in New Brunswick. In Monmouth County 6.40 inches in Hazlet, 5.82 inches in Marlboro, 5.20 inches in Sandy Hook and 4.57 inches in Keansburg.  In Mercer County 10.44 inches in Princeton, 10.10 inches in Trenton, 9.10 inches in Ewing and 8.90 inches in Windsor.  In Burlington County 7.07 inches in Mount Laurel, 6.48 inches in New Lisbon, 6.32 inches in Willingboro and 6.20 inches in Mount Holly.  In Ocean County 6.07 inches in Lakewood, 4.05 inches in Toms River, 3.18 inches in Beach Haven and 2.91 inches in Brant Beach.  In Camden County 7.36 inches in Pennsauken, 6.06 inches in Cherry Hill and 6.02 inches in Somerdale.  In Gloucester County 8.54 inches in Pitman, 7.80 inches in West Deptford, 7.60 inches in Washington Township and 7.24 inches in Verga.  In Atlantic County 4.41 inches in Estell Manor, 4.37 inches in Folsom, 4.02 inches at the Atlantic City Marina and 3.98 inches in Mays Landing.  In Salem County 7.96 inches in Woodstown.  In Cumberland County 5.94 inches in Seabrook, 5.93 inches in Vineland and 5.78 inches at the Millville Airport.  In Cape May County 3.93 inches in Belleplain, 3.12 inches in Wildwood," 3.06 inches in Cape May and 3.02 inches in Stone Harbor.  Another unwanted side effect from Floyd was extra mosquitoes and this was compounded by the outbreak of West Nile Disease around New York City.""",394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5716957,COASTAL DADE (ZONE), ,10/14/1999,700,Hurricane (Typhoon), , ,0,0,140000000,230000000,FL,EST, ,2411770,Z,74,MFL,0,0,NEWSPAPER, , , , , , , , ,10/15/1999,2200, , , , ,,"After lingering as a broad area of low pressure in the western Caribbean Sea for four days, a tropical depression formed just after midnight EDT on October 13 and became tropical storm Irene in the northwest Caribbean Sea later that morning.  Irene moved north across western Cuba on October 14 and strengthened to hurricane intensity early on October 15 in the Straits of Florida.  It then made its first landfall in south Florida in the lower Florida Keys around 9 AM EDT, October 15.  After crossing Florida Bay the center of Irene made landfall on the peninsula near Cape Sable around 4 PM EDT, October 15 as a Category One intensity hurricane.  It moved northeast across central Miami-Dade and Broward counties before exiting into the Atlantic just after midnight EDT on October 16 near Jupiter in northeast Palm Beach County.

Heavy rains and sustained winds of tropical storm force caused widespread flooding and power outages in the metropolitan areas of Miami-Dade, Broward and Palm Beach counties.  The effects were similar, although somewhat more widespread, than those experienced in tropical storm Gordon in November 1994 and were reminiscent of the wet hurricanes in the 1930s and 1940s.

Rainfall totals in southeast Florida ranged from 6 to 17 inches with many areas getting 10 to 15 inches.  The greatest reliable amount reported was 17.45 inches at Boynton Beach.  The highest sustained wind over land was 60 mph at Miami Beach with many readings from 40 to 55 mph.  Fowey Rocks Light reported sustained winds of 66 mph while the Miami NWS doppler radar estimated areas of sustained hurricane force winds in the Atlantic Ocean just off the southeast Florida coast.  Among the highest recorded gusts were readings of 93 mph near Belle Glade, 85 mph at Homestead Air Reserve Base, 84 mph at Fowey Rocks Light, 74 mph at Turkey Point nuclear power plant and 70 mph at Miami International Airport.  The lowest barometric pressure on the south Florida peninsula was 989.9 mb at Opa Locka Airport.  Storm surge and beach erosion were minimal.

Four tornadoes touched down in Broward and Palm Beach counties, injuring 3 persons.  Several other areas of localized wind damage were reported, especially near the southeast shore of Lake Okeechobee, and were likely attributable to convective downbursts.

There were no direct deaths from Irene, but eight persons died in the aftermath.  Five persons were electrocuted by downed power lines, including three persons from one family.  Three other persons drowned in vehicle-related accidents.  Damage in southeast Florida, mainly from flooding is estimated near $600 million which includes $335 million in agricultural losses.  An estimated 700,000 customers lost electricity.  Flooding in a few residential areas lasted for a week displacing several hundred persons and isolating thousands more.

Other long-term ecological repercussions may be experienced from the flooding rains such as the effects of high water on Everglade's hammocks, and the effects of excessive fresh-water runoff on estuaries.",395,,,,,,,,,,,,,,,,,,,,
5716956,COASTAL BROWARD (ZONE), ,10/14/1999,800,Hurricane (Typhoon), , ,0,4,54000000,33000000,FL,EST, ,2411770,Z,72,MFL,0,0,NEWSPAPER, , , , , , , , ,10/15/1999,2300, , , , ,,"After lingering as a broad area of low pressure in the western Caribbean Sea for four days, a tropical depression formed just after midnight EDT on October 13 and became tropical storm Irene in the northwest Caribbean Sea later that morning.  Irene moved north across western Cuba on October 14 and strengthened to hurricane intensity early on October 15 in the Straits of Florida.  It then made its first landfall in south Florida in the lower Florida Keys around 9 AM EDT, October 15.  After crossing Florida Bay the center of Irene made landfall on the peninsula near Cape Sable around 4 PM EDT, October 15 as a Category One intensity hurricane.  It moved northeast across central Miami-Dade and Broward counties before exiting into the Atlantic just after midnight EDT on October 16 near Jupiter in northeast Palm Beach County.

Heavy rains and sustained winds of tropical storm force caused widespread flooding and power outages in the metropolitan areas of Miami-Dade, Broward and Palm Beach counties.  The effects were similar, although somewhat more widespread, than those experienced in tropical storm Gordon in November 1994 and were reminiscent of the wet hurricanes in the 1930s and 1940s.

Rainfall totals in southeast Florida ranged from 6 to 17 inches with many areas getting 10 to 15 inches.  The greatest reliable amount reported was 17.45 inches at Boynton Beach.  The highest sustained wind over land was 60 mph at Miami Beach with many readings from 40 to 55 mph.  Fowey Rocks Light reported sustained winds of 66 mph while the Miami NWS doppler radar estimated areas of sustained hurricane force winds in the Atlantic Ocean just off the southeast Florida coast.  Among the highest recorded gusts were readings of 93 mph near Belle Glade, 85 mph at Homestead Air Reserve Base, 84 mph at Fowey Rocks Light, 74 mph at Turkey Point nuclear power plant and 70 mph at Miami International Airport.  The lowest barometric pressure on the south Florida peninsula was 989.9 mb at Opa Locka Airport.  Storm surge and beach erosion were minimal.

Four tornadoes touched down in Broward and Palm Beach counties, injuring 3 persons.  Several other areas of localized wind damage were reported, especially near the southeast shore of Lake Okeechobee, and were likely attributable to convective downbursts.

There were no direct deaths from Irene, but eight persons died in the aftermath.  Five persons were electrocuted by downed power lines, including three persons from one family.  Three other persons drowned in vehicle-related accidents.  Damage in southeast Florida, mainly from flooding is estimated near $600 million which includes $335 million in agricultural losses.  An estimated 700,000 customers lost electricity.  Flooding in a few residential areas lasted for a week displacing several hundred persons and isolating thousands more.

Other long-term ecological repercussions may be experienced from the flooding rains such as the effects of high water on Everglade's hammocks, and the effects of excessive fresh-water runoff on estuaries.",396,,,,,,,,,,,,,,,,,,,,
5716958,COASTAL PALM BEACH (ZONE), ,10/14/1999,900,Hurricane (Typhoon), , ,0,0,68000000,75000000,FL,EST, ,2411770,Z,68,MFL,0,0,NEWSPAPER, , , , , , , , ,10/15/1999,2300, , , , ,,"After lingering as a broad area of low pressure in the western Caribbean Sea for four days, a tropical depression formed just after midnight EDT on October 13 and became tropical storm Irene in the northwest Caribbean Sea later that morning.  Irene moved north across western Cuba on October 14 and strengthened to hurricane intensity early on October 15 in the Straits of Florida.  It then made its first landfall in south Florida in the lower Florida Keys around 9 AM EDT, October 15.  After crossing Florida Bay the center of Irene made landfall on the peninsula near Cape Sable around 4 PM EDT, October 15 as a Category One intensity hurricane.  It moved northeast across central Miami-Dade and Broward counties before exiting into the Atlantic just after midnight EDT on October 16 near Jupiter in northeast Palm Beach County.

Heavy rains and sustained winds of tropical storm force caused widespread flooding and power outages in the metropolitan areas of Miami-Dade, Broward and Palm Beach counties.  The effects were similar, although somewhat more widespread, than those experienced in tropical storm Gordon in November 1994 and were reminiscent of the wet hurricanes in the 1930s and 1940s.

Rainfall totals in southeast Florida ranged from 6 to 17 inches with many areas getting 10 to 15 inches.  The greatest reliable amount reported was 17.45 inches at Boynton Beach.  The highest sustained wind over land was 60 mph at Miami Beach with many readings from 40 to 55 mph.  Fowey Rocks Light reported sustained winds of 66 mph while the Miami NWS doppler radar estimated areas of sustained hurricane force winds in the Atlantic Ocean just off the southeast Florida coast.  Among the highest recorded gusts were readings of 93 mph near Belle Glade, 85 mph at Homestead Air Reserve Base, 84 mph at Fowey Rocks Light, 74 mph at Turkey Point nuclear power plant and 70 mph at Miami International Airport.  The lowest barometric pressure on the south Florida peninsula was 989.9 mb at Opa Locka Airport.  Storm surge and beach erosion were minimal.

Four tornadoes touched down in Broward and Palm Beach counties, injuring 3 persons.  Several other areas of localized wind damage were reported, especially near the southeast shore of Lake Okeechobee, and were likely attributable to convective downbursts.

There were no direct deaths from Irene, but eight persons died in the aftermath.  Five persons were electrocuted by downed power lines, including three persons from one family.  Three other persons drowned in vehicle-related accidents.  Damage in southeast Florida, mainly from flooding is estimated near $600 million which includes $335 million in agricultural losses.  An estimated 700,000 customers lost electricity.  Flooding in a few residential areas lasted for a week displacing several hundred persons and isolating thousands more.

Other long-term ecological repercussions may be experienced from the flooding rains such as the effects of high water on Everglade's hammocks, and the effects of excessive fresh-water runoff on estuaries.",397,,,,,,,,,,,,,,,,,,,,
5716844,MONROE/LOWER KEYS (ZONE), ,10/14/1999,2100,Hurricane (Typhoon), , ,0,0,9300000,0,FL,EST, ,2413547,Z,78,EYW,0,0,NWS STORM SURVEY, , , , , , , , ,10/15/1999,1800, , , , ,,,398,,,,,,,,,,,,,,,,,,,,
5716845,MONROE/MIDDLE KEYS (ZONE), ,10/14/1999,2200,Hurricane (Typhoon), , ,0,0,1500000,0,FL,EST, ,2413547,Z,77,EYW,0,0,NWS STORM SURVEY, , , , , , , , ,10/15/1999,2000, , , , ,,,399,,,,,,,,,,,,,,,,,,,,
5716846,MONROE/UPPER KEYS (ZONE), ,10/14/1999,2300,Hurricane (Typhoon), , ,0,0,2670000,0,FL,EST, ,2413547,Z,76,EYW,0,0,NWS STORM SURVEY, , , , , , , , ,10/15/1999,2100, , , , ,,,400,,,,,,,,,,,,,,,,,,,,
5723286,DE SOTO (ZONE), ,10/15/1999,1200,Hurricane (Typhoon), , ,0,0,0,0,FL,EST, ,2413725,Z,61,TBW,0,0,OFFICIAL NWS OBS., , , , , , , , ,10/16/1999,1500, , , , ,,"The westernmost bands of Hurricane Irene produced occasional tropical storm force wind gusts across the interior counties of central Florida during the evening of October 15th and early morning of the 16th with no reported fatalities, injuries or damage.

Maximum wind gust observed was 42 mph from the northeast recorded at the automated surface observing site (ASOS) in Winter Haven of Polk County, Florida at 1533 EST on the 15th.  Maximum 24 hour rainfall was .31 inches recorded at Page Field in Ft Myers of Lee County, Florida ending at 0800 EST on the 16th.  Lowest sea-level pressure observed was 1000.0 mb at Regional Southwest Airport in Ft Myers of Lee County, Florida at 1917EST on the 15th.",401,,,,,,,,,,,,,,,,,,,,
5723289,POLK (ZONE), ,10/15/1999,1200,Hurricane (Typhoon), , ,0,0,0,0,FL,EST, ,2413725,Z,52,TBW,0,0,OFFICIAL NWS OBS., , , , , , , , ,10/16/1999,1500, , , , ,,"The westernmost bands of Hurricane Irene produced occasional tropical storm force wind gusts across the interior counties of central Florida during the evening of October 15th and early morning of the 16th with no reported fatalities, injuries or damage.

Maximum wind gust observed was 42 mph from the northeast recorded at the automated surface observing site (ASOS) in Winter Haven of Polk County, Florida at 1533 EST on the 15th.  Maximum 24 hour rainfall was .31 inches recorded at Page Field in Ft Myers of Lee County, Florida ending at 0800 EST on the 16th.  Lowest sea-level pressure observed was 1000.0 mb at Regional Southwest Airport in Ft Myers of Lee County, Florida at 1917EST on the 15th.",402,,,,,,,,,,,,,,,,,,,,
5723284,LEE (ZONE), ,10/15/1999,1200,Hurricane (Typhoon), , ,0,0,0,0,FL,EST, ,2413725,Z,65,TBW,0,0,OFFICIAL NWS OBS., , , , , , , , ,10/16/1999,1500, , , , ,,"The westernmost bands of Hurricane Irene produced occasional tropical storm force wind gusts across the interior counties of central Florida during the evening of October 15th and early morning of the 16th with no reported fatalities, injuries or damage.

Maximum wind gust observed was 42 mph from the northeast recorded at the automated surface observing site (ASOS) in Winter Haven of Polk County, Florida at 1533 EST on the 15th.  Maximum 24 hour rainfall was .31 inches recorded at Page Field in Ft Myers of Lee County, Florida ending at 0800 EST on the 16th.  Lowest sea-level pressure observed was 1000.0 mb at Regional Southwest Airport in Ft Myers of Lee County, Florida at 1917EST on the 15th.",403,,,,,,,,,,,,,,,,,,,,
5723287,HARDEE (ZONE), ,10/15/1999,1200,Hurricane (Typhoon), , ,0,0,0,0,FL,EST, ,2413725,Z,56,TBW,0,0,OFFICIAL NWS OBS., , , , , , , , ,10/16/1999,1500, , , , ,,"The westernmost bands of Hurricane Irene produced occasional tropical storm force wind gusts across the interior counties of central Florida during the evening of October 15th and early morning of the 16th with no reported fatalities, injuries or damage.

Maximum wind gust observed was 42 mph from the northeast recorded at the automated surface observing site (ASOS) in Winter Haven of Polk County, Florida at 1533 EST on the 15th.  Maximum 24 hour rainfall was .31 inches recorded at Page Field in Ft Myers of Lee County, Florida ending at 0800 EST on the 16th.  Lowest sea-level pressure observed was 1000.0 mb at Regional Southwest Airport in Ft Myers of Lee County, Florida at 1917EST on the 15th.",404,,,,,,,,,,,,,,,,,,,,
5723285,CHARLOTTE (ZONE), ,10/15/1999,1200,Hurricane (Typhoon), , ,0,0,0,0,FL,EST, ,2413725,Z,62,TBW,0,0,OFFICIAL NWS OBS., , , , , , , , ,10/16/1999,1500, , , , ,,"The westernmost bands of Hurricane Irene produced occasional tropical storm force wind gusts across the interior counties of central Florida during the evening of October 15th and early morning of the 16th with no reported fatalities, injuries or damage.

Maximum wind gust observed was 42 mph from the northeast recorded at the automated surface observing site (ASOS) in Winter Haven of Polk County, Florida at 1533 EST on the 15th.  Maximum 24 hour rainfall was .31 inches recorded at Page Field in Ft Myers of Lee County, Florida ending at 0800 EST on the 16th.  Lowest sea-level pressure observed was 1000.0 mb at Regional Southwest Airport in Ft Myers of Lee County, Florida at 1917EST on the 15th.",405,,,,,,,,,,,,,,,,,,,,
5723288,HIGHLANDS (ZONE), ,10/15/1999,1200,Hurricane (Typhoon), , ,0,0,0,0,FL,EST, ,2413725,Z,57,TBW,0,0,OFFICIAL NWS OBS., , , , , , , , ,10/16/1999,1500, , , , ,,"The westernmost bands of Hurricane Irene produced occasional tropical storm force wind gusts across the interior counties of central Florida during the evening of October 15th and early morning of the 16th with no reported fatalities, injuries or damage.

Maximum wind gust observed was 42 mph from the northeast recorded at the automated surface observing site (ASOS) in Winter Haven of Polk County, Florida at 1533 EST on the 15th.  Maximum 24 hour rainfall was .31 inches recorded at Page Field in Ft Myers of Lee County, Florida ending at 0800 EST on the 16th.  Lowest sea-level pressure observed was 1000.0 mb at Regional Southwest Airport in Ft Myers of Lee County, Florida at 1917EST on the 15th.",406,,,,,,,,,,,,,,,,,,,,
5717621,INDIAN RIVER (ZONE), ,10/15/1999,2000,Hurricane (Typhoon), , ,0,0,10000000,0,FL,EST, ,2413684,Z,54,MLB,0,0,EMERGENCY MANAGER, , , , , , , , ,10/16/1999,1200, , , , ,,"Minimal Hurricane Irene moved northeast from the Florida Keys across south Florida and emerged over the Atlantic near Ft. Pierce.  Even though the storm was classified a category one hurricane, no sustained hurricane force winds were observed in east central Florida.  Winds gusted from 60 to 70 mph over coastal locations from Ft. Pierce to Daytona Beach. 

In Martin and St. Lucie counties  the greatest impact from the storm was flooding. From 5 to 9 inches of rain fell over the area flooding 300 homes. About 50 homes had major wind damage and thousands of trees were blown down. 

In Volusia, Brevard and Indian River counties hundreds of homes received minor wind damage and about 50 residences were seriously damaged. The hardest hit areas were beach front communities.  Many houses and high rise hotels suffered roof damage and damage from wind driven rain.  A barge broke free during high winds and damaged the causeway bridge on US Highway 528 near Cape Canaveral. Substantial beach erosion was reported along the entire coast.  From 4 to 10 feet of beach front was lost in most areas with damage estimated in the millions of dollars in each county.",407,,,,,,,,,,,,,,,,,,,,
5717622,BREVARD (ZONE), ,10/15/1999,2000,Hurricane (Typhoon), , ,0,0,12000000,0,FL,EST, ,2413684,Z,47,MLB,0,0,EMERGENCY MANAGER, , , , , , , , ,10/16/1999,1200, , , , ,,"Minimal Hurricane Irene moved northeast from the Florida Keys across south Florida and emerged over the Atlantic near Ft. Pierce.  Even though the storm was classified a category one hurricane, no sustained hurricane force winds were observed in east central Florida.  Winds gusted from 60 to 70 mph over coastal locations from Ft. Pierce to Daytona Beach. 

In Martin and St. Lucie counties  the greatest impact from the storm was flooding. From 5 to 9 inches of rain fell over the area flooding 300 homes. About 50 homes had major wind damage and thousands of trees were blown down. 

In Volusia, Brevard and Indian River counties hundreds of homes received minor wind damage and about 50 residences were seriously damaged. The hardest hit areas were beach front communities.  Many houses and high rise hotels suffered roof damage and damage from wind driven rain.  A barge broke free during high winds and damaged the causeway bridge on US Highway 528 near Cape Canaveral. Substantial beach erosion was reported along the entire coast.  From 4 to 10 feet of beach front was lost in most areas with damage estimated in the millions of dollars in each county.",408,,,,,,,,,,,,,,,,,,,,
5717620,ST. LUCIE (ZONE), ,10/15/1999,2000,Hurricane (Typhoon), , ,0,0,6000000,0,FL,EST, ,2413684,Z,59,MLB,0,0,EMERGENCY MANAGER, , , , , , , , ,10/16/1999,1200, , , , ,,"Minimal Hurricane Irene moved northeast from the Florida Keys across south Florida and emerged over the Atlantic near Ft. Pierce.  Even though the storm was classified a category one hurricane, no sustained hurricane force winds were observed in east central Florida.  Winds gusted from 60 to 70 mph over coastal locations from Ft. Pierce to Daytona Beach. 

In Martin and St. Lucie counties  the greatest impact from the storm was flooding. From 5 to 9 inches of rain fell over the area flooding 300 homes. About 50 homes had major wind damage and thousands of trees were blown down. 

In Volusia, Brevard and Indian River counties hundreds of homes received minor wind damage and about 50 residences were seriously damaged. The hardest hit areas were beach front communities.  Many houses and high rise hotels suffered roof damage and damage from wind driven rain.  A barge broke free during high winds and damaged the causeway bridge on US Highway 528 near Cape Canaveral. Substantial beach erosion was reported along the entire coast.  From 4 to 10 feet of beach front was lost in most areas with damage estimated in the millions of dollars in each county.",409,,,,,,,,,,,,,,,,,,,,
5717619,MARTIN (ZONE), ,10/15/1999,2000,Hurricane (Typhoon), , ,0,0,8000000,0,FL,EST, ,2413684,Z,64,MLB,0,0,EMERGENCY MANAGER, , , , , , , , ,10/16/1999,1200, , , , ,,"Minimal Hurricane Irene moved northeast from the Florida Keys across south Florida and emerged over the Atlantic near Ft. Pierce.  Even though the storm was classified a category one hurricane, no sustained hurricane force winds were observed in east central Florida.  Winds gusted from 60 to 70 mph over coastal locations from Ft. Pierce to Daytona Beach. 

In Martin and St. Lucie counties  the greatest impact from the storm was flooding. From 5 to 9 inches of rain fell over the area flooding 300 homes. About 50 homes had major wind damage and thousands of trees were blown down. 

In Volusia, Brevard and Indian River counties hundreds of homes received minor wind damage and about 50 residences were seriously damaged. The hardest hit areas were beach front communities.  Many houses and high rise hotels suffered roof damage and damage from wind driven rain.  A barge broke free during high winds and damaged the causeway bridge on US Highway 528 near Cape Canaveral. Substantial beach erosion was reported along the entire coast.  From 4 to 10 feet of beach front was lost in most areas with damage estimated in the millions of dollars in each county.",410,,,,,,,,,,,,,,,,,,,,
